university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-11-07,kevin,hoover,m,-21.0,1838,LUIS GUILLON,pdaniels@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,2020-11-01,nicole,brooks,f,48.0,6472,FRANCISCO MADERO,rking@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-12-01,daniel,dorsey,m,14.0,7249,EL ARAZA,eatonbarbara@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,2020-11-27,julie,smith,f,-31.0,2845,COLONIA DUPORTAL,catherinefields@hotmail.com
universidad-j.-f.-kennedy,diseño-industrial,2020-09-04,chad,schneider,m,2.0,5372,NONOGASTA,stephaniesalazar@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-12-29,heather,watkins,f,46.0,2912,LA QUERENCIA,trevorallen@hotmail.com
universidad-j.-f.-kennedy,bioquímica,2020-09-12,kevin,smith,m,-41.0,5603,CAÑADA SECA,juarezross@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,2020-10-30,adam,carroll,m,-26.0,5515,MAIPU,ericarangel@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2020-09-01,jenna,wilson,f,52.0,5527,COLONIA SANTA TERESA,barkererin@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-política-,2020-09-26,barbara,murphy,f,35.0,4101,AGUA NEGRA,lsantana@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2021-01-18,yolanda,taylor,f,46.0,4512,AGUA NEGRA,ronald00@yahoo.com
universidad-j.-f.-kennedy,diseño-industrial,2020-10-28,jennifer,lester,f,14.0,1886,RANELAGH,jennymcfarland@yahoo.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2021-01-10,robin,collier,f,18.0,4741,AGUA DE LAS PALOMAS,andersondavid@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2021-01-15,charles,hayes,m,52.0,3569,BARROS PAZOS,williamrichard@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-11-08,peter,trujillo,m,-19.0,6467,EL TRIO,lindareynolds@gmail.com
universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,2020-12-16,eric,graves,m,-3.0,7110,CUARTEL IV,denisethompson@yahoo.com
universidad-j.-f.-kennedy,contador-público-,2021-01-20,jill,andersen,f,-35.0,1929,BASE NAVAL RIO SANTIAGO,ogomez@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-10-21,bridget,hernandez,f,14.0,6641,COMODORO PY,vanessanguyen@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-11-13,frank,miller,m,28.0,2326,BEALISTOCK,joseph65@yahoo.com
universidad-j.-f.-kennedy,medicina,2020-10-25,connor,spears,m,-2.0,3332,CAPIOVI,wanderson@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,2021-01-26,sara,kennedy,f,11.0,8204,BERNASCONI,whunter@gmail.com
universidad-j.-f.-kennedy,ingeniería-en-informática,2020-12-29,diana,johnson,f,-1.0,2307,ATALIVA,chloe55@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2020-12-25,jacqueline,garza,f,-19.0,6438,MASUREL,christianlee@hotmail.com
universidad-j.-f.-kennedy,contador-público-,2020-10-15,jessica,todd,f,3.0,5701,11 DE MAYO,joneskelly@yahoo.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-11-04,tamara,bishop,f,29.0,6050,CUARTEL VII,hwheeler@hotmail.com
universidad-j.-f.-kennedy,bioquímica,2020-12-06,justin,jenkins,m,-47.0,7005,BARKER,zholt@yahoo.com
universidad-j.-f.-kennedy,medicina,2020-09-16,nathan,colon,m,-15.0,4107,ACONQUIJA,rpatel@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-12-25,andrea,keith,f,11.0,5264,ANGELINA,mariawebb@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-09-08,todd,harrington,m,-29.0,4178,ABRA RICA,derrickbowman@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,2020-09-29,dana,carson,f,-21.0,2107,ALVAREZ,xdavis@hotmail.com
universidad-j.-f.-kennedy,bioquímica,2020-10-12,dylan,brown,m,-26.0,5567,LA CAÑADA,wilsonamy@gmail.com
universidad-j.-f.-kennedy,diseño-industrial,2020-10-31,frederick,hicks,m,16.0,9033,ALDEA APELEG,james12@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,2020-09-05,tiffany,gardner,f,-39.0,2609,COLONIA MORGAN,robinsonmason@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2020-12-19,michael,molina,m,-43.0,2121,PEREZ,benitezjessica@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,2020-09-11,charles,murphy,m,15.0,4431,AGUAS CALIENTES,vanessabutler@gmail.com
universidad-j.-f.-kennedy,arquitectura,2020-10-05,steven,rivera,m,20.0,1849,CLAYPOLE,qoconnor@gmail.com
universidad-j.-f.-kennedy,contador-público-,2020-09-04,desiree,maldonado,f,10.0,3327,COLONIA ROCA,regina03@hotmail.com
universidad-j.-f.-kennedy,diseño-industrial,2021-01-31,terrence,clark,m,-34.0,2617,SANCTI SPIRITU,gilbert48@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,2020-09-09,denise,brown,f,29.0,1627,MATHEU,jacksontiffany@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-10-02,lisa,cooper,f,16.0,1846,ADROGUE,huffsarah@yahoo.com
universidad-j.-f.-kennedy,medicina,2021-01-06,judy,cook,f,-18.0,1886,RANELAGH,hernandezmelissa@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-11-13,michael,brown,m,-11.0,2900,SAN NICOLAS DE LOS ARROYOS,hbrown@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-10-16,john,combs,m,-17.0,3450,8 DE DICIEMBRE,hebertdarren@gmail.com
universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,2020-12-23,jerry,rivera,m,38.0,3076,HUANQUEROS,ngeorge@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-sociología-,2020-11-24,sergio,brown,m,-7.0,4195,7 DE ABRIL,kpatton@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-sociología-,2020-10-20,john,roberts,m,-1.0,3224,LA BLANQUEADA,jessica59@yahoo.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-10-06,tina,anthony,f,6.0,3132,EL PINGO,kmiller@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-antropológicas,2020-09-01,jeremy,ross,m,-33.0,2764,CAMPO LA NENA,mknight@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2021-01-12,tracy,hamilton,f,18.0,2313,COLONIA BERLIN,pacekeith@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-política-,2020-10-02,daniel,montgomery,m,-7.0,8328,ALLEN,ysmith@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2020-09-18,bradley,scott,m,3.0,5413,APEADERO LAS CHIMBAS,brittany25@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2021-01-08,kenneth,meza,m,6.0,5567,LA CAÑADA,diana85@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-administración-,2021-01-18,robert,rodriguez,m,-5.0,2201,RICARDONE,kmills@yahoo.com
universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,2020-10-22,brenda,macdonald,f,-45.0,5429,EL ABANICO,lkim@yahoo.com
universidad-j.-f.-kennedy,contador-público-,2020-11-15,donna,williams,f,-6.0,2119,ARMINDA,vargaslisa@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2021-01-03,joshua,grant,m,20.0,2341,COLONIA MONTEFIORE,guerraheather@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-sociología-,2020-10-05,david,goodwin,m,31.0,5319,COLPES,wharris@yahoo.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2021-01-07,jennifer,henderson,f,12.0,7548,CURA MALAL,megan79@hotmail.com
universidad-j.-f.-kennedy,ingeniería-en-informática,2020-12-16,eric,frazier,m,-24.0,9315,BAJO CARACOLES,wchen@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-11-16,mr.,brandon,m,2.0,3240,COLONIA EGIDO,gallagherrichard@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-09-07,lance,harris,m,2.0,6228,AGUAS BUENAS,camposrobert@hotmail.com
universidad-j.-f.-kennedy,ingeniería-en-informática,2020-09-07,andrew,jones,m,1.0,3306,CENTINELA,fisherjeremy@hotmail.com
universidad-j.-f.-kennedy,diseño-industrial,2020-11-08,michelle,morales,f,51.0,8111,ARROYO PAREJA,zhudson@yahoo.com
universidad-j.-f.-kennedy,bioquímica,2020-11-30,jean,garcia,f,4.0,8308,VILLA MANZANO,juliahogan@gmail.com
universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,2020-11-10,emily,sexton,f,42.0,4176,ALTO DEL PUESTO,wjohnson@gmail.com
universidad-j.-f.-kennedy,farmacia,2020-09-06,george,holmes,m,34.0,1981,DESVIO KILOMETRO 55,martin27@yahoo.com
universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,2020-12-28,ashley,leonard,f,-17.0,5345,BAÑOS TERMALES,zunigaashley@hotmail.com
universidad-j.-f.-kennedy,diseño-industrial,2020-11-03,barbara,ross,f,-21.0,2841,ALDEA ASUNCION,lopeztroy@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-administración-,2020-10-28,valerie,harris,f,-14.0,3011,CAMPO MAGNIN,daniel06@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,2020-10-22,deborah,burnett,f,6.0,5407,DIQUE TOMA,annajensen@yahoo.com
universidad-j.-f.-kennedy,ciencias-veterinarias,2020-11-20,janet,murray,f,12.0,5573,COLONIA DELFINO,zgreene@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,2020-11-19,rodney,norman,m,45.0,5645,EL CENIZO,ricardo56@yahoo.com
universidad-j.-f.-kennedy,bioquímica,2020-11-18,samantha,miller,f,13.0,2909,ESTANCIAS,josephstephens@gmail.com
universidad-j.-f.-kennedy,medicina,2020-10-30,heather,roman,f,-30.0,4149,ALPACHIRI,kanderson@gmail.com
universidad-j.-f.-kennedy,farmacia,2020-12-11,jordan,henderson,f,14.0,5572,ALTO GRANDE,juliekramer@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-administración-,2020-12-20,david,barnett,m,-31.0,4168,AGUA BLANCA,martinezmichael@yahoo.com
universidad-j.-f.-kennedy,agronomía,2020-09-22,brian,martin,m,-46.0,8318,CHALLACO,tlynch@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-09-30,john,jacobs,m,9.0,7535,PONTAUT,zdavis@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-10-18,amanda,allen,f,-38.0,6667,AGUSTIN MOSCONI,martinezzachary@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-11-10,alexandra,goodman,f,12.0,3060,CAMPO SAN JOSE,rebeccamurphy@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-sociología-,2020-11-08,jessica,brown,f,11.0,2214,ALDAO,zwatson@hotmail.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-11-03,marc,watkins,m,-25.0,4726,CAPAYAN,mackpaul@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,2020-11-01,thomas,rojas,m,-9.0,9203,ALDEA ESCOLAR,rsantos@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-sociología-,2020-12-31,geoffrey,evans,m,12.0,2622,MAGGIOLO,vlester@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,2020-10-18,jason,wilkins,m,-26.0,5751,AGUA SALADA,gscott@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-09-06,melissa,baker,f,8.0,1917,LUIS CHICO,royjohnny@gmail.com
universidad-j.-f.-kennedy,farmacia,2020-10-02,deborah,bowers,f,-3.0,4513,ALTO CALILEGUA,tatemelissa@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2021-01-22,kristi,spears,f,-31.0,3403,AGUIRRE CUE,ngeorge@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-11-06,robert,sanders,m,-37.0,6467,EL TRIO,leejennifer@hotmail.com
universidad-j.-f.-kennedy,contador-público-,2020-11-09,logan,hoover,m,31.0,1611,DON TORCUATO,wellscheyenne@yahoo.com
universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,2021-01-03,catherine,daniel,f,-18.0,5560,ARROYO CLARO,amberallen@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2021-01-31,jamie,mckenzie,f,-16.0,8180,COLONIA DR GDOR UDAONDO,regina93@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,2020-12-31,brenda,green,f,32.0,6389,ALEGRIA,michaelsingh@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-10-26,james,morgan,m,12.0,6233,CONDARCO,dtravis@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-12-14,melinda,rhodes,f,51.0,1646,SAN FERNANDO,lorraine82@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-10-28,elizabeth,yates,f,10.0,2603,CHAPUY,eroberts@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-sociología-,2021-01-04,andrea,rodgers,f,2.0,3176,ESTACION SOLA,vhernandez@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2020-11-11,rodney,hamilton,m,13.0,3066,CAMPO GARAY,coreywheeler@gmail.com
universidad-j.-f.-kennedy,ingeniería-electrónica,2020-10-13,mary,reid,f,-27.0,9019,AGUADA ESCONDIDA,adavis@yahoo.com
universidad-j.-f.-kennedy,ciencias-veterinarias,2020-11-15,shawn,wright,m,14.0,5274,ALTILLO DEL MEDIO,obrown@gmail.com
universidad-j.-f.-kennedy,contador-público-,2021-01-08,christian,smith,m,30.0,2848,BERISSO,kevinmoss@hotmail.com
universidad-j.-f.-kennedy,arquitectura,2020-11-10,roberto,smith,m,24.0,8142,COLONIA BARGA,spierce@yahoo.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-12-28,sydney,gill,f,-2.0,2919,COPACABANA,gsharp@hotmail.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2021-01-22,leon,jackson,m,-11.0,4101,AGUA NEGRA,montgomerysarah@gmail.com
universidad-j.-f.-kennedy,ingeniería-en-informática,2020-10-28,mary,medina,f,-32.0,2603,CHAPUY,gcook@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,2020-12-11,troy,nunez,m,-41.0,6439,BONIFACIO,jessicawyatt@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-12-22,andrew,burton,m,16.0,9203,ALDEA ESCOLAR,michelelee@yahoo.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2020-12-30,alyssa,garcia,f,4.0,3363,25 DE MAYO,tcollier@yahoo.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-10-10,gwendolyn,lambert,f,16.0,2609,COLONIA MORGAN,whitakerlinda@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-política-,2020-09-03,candice,harris,f,-32.0,8341,ARROYO QUILLEN,ecook@gmail.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2021-01-22,susan,lopez,f,-33.0,6022,LA ORIENTAL,ljohnson@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,2020-09-16,linda,mclean,f,-8.0,3109,COLONIA CENTENARIO,ramireztravis@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-10-18,isaiah,scott,m,-30.0,6354,COLONIA LA GAVIOTA,barnettstanley@gmail.com
universidad-j.-f.-kennedy,farmacia,2020-10-15,erik,bailey,m,1.0,4648,BARRIO LA UNION,ghernandez@gmail.com
universidad-j.-f.-kennedy,ciencias-veterinarias,2020-12-25,john,miller,m,29.0,1623,BARRIO GARIN NORTE,martinamy@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-política-,2020-12-07,melissa,davis,f,-14.0,9033,ALDEA APELEG,marksleah@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,2020-11-08,christina,ali,f,-19.0,4162,BATIRUANA,mwilliams@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2021-01-01,nicole,holmes,f,13.0,5545,AGUA DE DIAZ,stephanie65@gmail.com
universidad-j.-f.-kennedy,ingeniería-en-informática,2021-01-01,wendy,klein,f,-8.0,2255,CAMPO RODRIGUEZ,kimberly49@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2020-11-15,kevin,reilly,m,12.0,9421,FRIGORIFICO CAP,alicia82@hotmail.com
universidad-j.-f.-kennedy,actuario-,2020-10-17,george,parsons,m,-46.0,8174,ARROYO AGUAS BLANCAS,ikelly@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,2020-12-14,john,herrera,m,-42.0,7503,CRISTIANO MUERTO,kevinjones@hotmail.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2020-12-30,timothy,tucker,m,12.0,5442,AMBAS PUNTILLAS,tellis@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-12-11,hannah,davis,f,4.0,7113,LA LUCILA DEL MAR,grayjoshua@yahoo.com
universidad-j.-f.-kennedy,bioquímica,2021-01-17,jacob,moore,m,32.0,8334,INGENIERO HUERGO,mary39@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,2020-12-20,donald,deleon,m,-16.0,4603,CATAMONTAÑA,christinewhite@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2020-11-07,trevor,diaz,m,-2.0,7220,FUNKE,perrykristy@yahoo.com
universidad-j.-f.-kennedy,medicina,2020-11-15,mr.,robert,m,-2.0,9037,ALDEA BELEIRO,hwells@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,2020-11-20,daniel,johnston,m,-36.0,5751,AGUA SALADA,brian99@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,2021-01-11,amanda,bond,f,-10.0,5601,CAPITAN MONTOYA,ramireztimothy@yahoo.com
universidad-j.-f.-kennedy,ciencias-veterinarias,2021-01-15,shawn,thomas,m,-22.0,6555,ALFALAD,robinsonscott@hotmail.com
universidad-j.-f.-kennedy,ingeniería-electrónica,2021-01-20,walter,wong,m,34.0,6053,EL PEREGRINO,emily57@yahoo.com
universidad-j.-f.-kennedy,bioquímica,2020-12-02,matthew,estrada,m,-12.0,5734,LA RIBERA,colemanrobin@hotmail.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-11-29,richard,patel,m,-1.0,7100,DOLORES,leah87@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,2020-12-18,allison,spencer,f,21.0,1849,CLAYPOLE,stephaniedelgado@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-11-24,erika,potts,f,38.0,2154,CAPITAN BERMUDEZ,jwilson@yahoo.com
universidad-j.-f.-kennedy,ingeniería-en-informática,2020-10-10,dr.,kevin,m,-35.0,6216,BAGUAL,robinsonbrian@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2020-12-21,shane,molina,m,14.0,6354,COLONIA LA GAVIOTA,campbelllisa@gmail.com
universidad-j.-f.-kennedy,bioquímica,2020-09-07,daniel,avila,m,-42.0,2812,CAPILLA DEL SEÑOR,johnsonamber@gmail.com
universidad-j.-f.-kennedy,arquitectura,2020-11-23,diana,chapman,f,-19.0,3066,CAMPO GARAY,fletcherbrandon@hotmail.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-11-25,paul,bailey,m,-42.0,6513,COLONIA LAS YESCAS,robert79@yahoo.com
universidad-j.-f.-kennedy,medicina,2020-11-23,gloria,russell,f,46.0,6013,BAIGORRITA,smartinez@yahoo.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-10-03,alyssa,lee,f,-47.0,4158,CAMPO DE TALAMAYO,jonathanwarren@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-administración-,2020-11-23,wanda,hernandez,f,-45.0,2718,LIERRA ADJEMIRO,alvinedwards@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,2020-11-01,rebecca,taylor,f,7.0,6065,BLAQUIER,ukelley@hotmail.com
universidad-j.-f.-kennedy,ciencias-veterinarias,2021-01-18,brett,young,m,12.0,1824,GERLI,wwood@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,2021-01-18,jamie,mendez,f,13.0,5759,CALERA ARGENTINA,patrick77@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-10-16,taylor,smith,f,-38.0,8103,GARRO,bdurham@yahoo.com
universidad-j.-f.-kennedy,ingeniería-en-informática,2020-09-06,courtney,sullivan,f,39.0,4640,ABRA PAMPA,nherrera@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-12-06,john,hill,m,-31.0,7013,DE LA CANAL,donald04@hotmail.com
universidad-j.-f.-kennedy,ingeniería-electrónica,2021-01-23,miranda,smith,f,2.0,6212,ADOLFO VAN PRAET,njordan@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-10-02,jennifer,johnson,f,43.0,8309,CENTENARIO,derek56@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,2020-09-21,madeline,brown,f,12.0,1911,BME BAVIO GRAL MANSILLA,cody69@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-11-02,christine,smith,f,-43.0,1759,GONZALEZ CATAN,emilyyoung@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,2020-12-27,herbert,holloway,m,3.0,4715,AGUA VERDE,meganlynch@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-10-29,christopher,dawson,m,8.0,9033,ALDEA APELEG,abigaillong@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,2020-10-19,kirsten,pratt,f,30.0,7116,CAMARON CHICO,greenstephen@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-12-15,tammy,miller,f,17.0,5319,COLPES,chandlerdiana@yahoo.com
universidad-j.-f.-kennedy,actuario-,2020-09-05,jonathan,hays,m,44.0,7633,MAORI,angel90@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-11-21,james,brown,m,-16.0,4135,CASPINCHANGO,robinsonmorgan@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-09-29,jennifer,aguilar,f,-17.0,2208,GABOTO,danielmartinez@yahoo.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2021-01-22,evan,savage,m,14.0,6612,CAPDEPONT,iguerrero@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,2020-10-09,leslie,peterson,f,27.0,6369,CAMPO SALUSSO,morriselizabeth@gmail.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-09-27,jacob,roberts,m,-36.0,4650,ABRA DE PEÑAS,lisakidd@gmail.com
universidad-j.-f.-kennedy,farmacia,2020-09-14,francisco,wilson,m,-32.0,6535,BELLOCQ,jacqueline94@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-10-11,tyler,phillips,m,-17.0,3536,BOCAS,uevans@hotmail.com
universidad-j.-f.-kennedy,ingeniería-electrónica,2020-11-20,michael,jackson,m,5.0,4107,ACONQUIJA,mary69@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-12-03,william,evans,m,50.0,4513,ALTO CALILEGUA,murphyjeremy@yahoo.com
universidad-j.-f.-kennedy,ingeniería-electrónica,2021-01-08,jonathan,davis,m,-22.0,4750,AGUA COLORADA,wfernandez@gmail.com
universidad-j.-f.-kennedy,ingeniería-electrónica,2020-10-13,william,martinez,m,8.0,1765,ISIDRO CASANOVA,barnesanna@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2021-01-08,david,smith,m,42.0,1921,ALVAREZ JONTE,brooke28@gmail.com
universidad-j.-f.-kennedy,diseño-industrial,2020-10-16,erin,barnett,f,49.0,5357,EL HORNO,rbailey@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,2020-10-18,dan,bell,m,47.0,3061,ANTONIO PINI,devondixon@yahoo.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-10-30,jennifer,white,f,-8.0,9000,COMODORO RIVADAVIA,ethan29@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2020-11-16,heidi,stafford,f,-7.0,3302,AGUARA CUA,courtneykelly@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-10-15,rebecca,brown,f,-47.0,2443,COLONIA MARGARITA,leslie51@hotmail.com
universidad-j.-f.-kennedy,agronomía,2020-09-24,taylor,williams,f,-11.0,7160,LA UNION,charlesshepard@hotmail.com
universidad-j.-f.-kennedy,contador-público-,2021-01-08,melissa,phillips,f,-32.0,5431,APEADERO GUANACACHE,jacksonbrett@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-11-12,samantha,harris,f,35.0,4504,23 DE AGOSTO,heatherspencer@hotmail.com
universidad-j.-f.-kennedy,contador-público-,2020-11-24,gary,cervantes,m,19.0,6509,DEL VALLE,morganmartin@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-11-26,brittany,nelson,f,-33.0,6360,BARRIO EL MOLINO,joshua21@yahoo.com
universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,2020-09-19,laura,davis,f,16.0,1752,LOMAS DEL MIRADOR,brittany92@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,2020-12-12,paul,sanders,m,32.0,9035,ARROYO CHALIA,crawfordbecky@yahoo.com
universidad-j.-f.-kennedy,bioquímica,2020-11-13,nancy,nichols,f,-35.0,3472,CAAGUAZU,sandersjacqueline@gmail.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2020-10-04,emily,morrison,f,-22.0,7151,LANGUEYU,melissataylor@yahoo.com
